Customer_ID,Age,Total_Spent,nb_purchases,recency,avg_basket,cat_Accessories,cat_Clothing,cat_Footwear,cat_Outerwear,Channel,cluster_kmeans,cluster_hc
5458,50,1301.18,11,72,118.28909090909089,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.0,0,5,0
2787,48,901.4,16,38,56.3375,0.125,0.6875,0.125,0.0625,0,5,0
4541,30,2904.5,37,10,78.5,0.13513513513513514,0.5675675675675675,0.16216216216216217,0.13513513513513514,1,4,4
2670,52,587.25,9,129,65.25,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.0,0,5,0
4848,48,490.0,5,192,98.0,0.2,0.4,0.2,0.2,0,5,0
5373,30,6493.55,72,1,90.18819444444445,0.20833333333333334,0.4027777777777778,0.2361111111111111,0.1527777777777778,1,4,3
5805,40,2857.85,24,18,119.07708333333333,0.20833333333333334,0.4166666666666667,0.25,0.125,1,4,4
4370,37,803.0,8,40,100.375,0.125,0.375,0.375,0.125,1,2,4
3449,52,651.0,7,41,93.0,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0,5,0
3476,21,5574.21,67,9,83.19716417910448,0.31343283582089554,0.4626865671641791,0.16417910447761194,0.05970149253731343,1,4,3
2427,47,377.5,7,47,53.92857142857143,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,1,2,4
3266,31,2720.95,35,6,77.74142857142857,0.2857142857142857,0.45714285714285713,0.2,0.05714285714285714,0,4,0
2725,43,1235.7,15,35,82.38000000000001,0.26666666666666666,0.5333333333333333,0.06666666666666667,0.13333333333333333,1,2,4
4923,24,2840.3,28,22,101.43928571428572,0.25,0.35714285714285715,0.25,0.14285714285714285,0,4,0
2989,27,3971.45,47,3,84.49893617021276,0.23404255319148937,0.5319148936170213,0.19148936170212766,0.0425531914893617,0,4,3
5288,18,2656.5,33,28,80.5,0.3333333333333333,0.48484848484848486,0.15151515151515152,0.030303030303030304,0,4,0
3708,26,3708.65,42,9,88.30119047619048,0.11904761904761904,0.5476190476190477,0.23809523809523808,0.09523809523809523,0,4,3
3379,31,6432.07,66,12,97.45560606060606,0.24242424242424243,0.42424242424242425,0.19696969696969696,0.13636363636363635,0,4,3
3003,26,413.8,5,297,82.76,0.6,0.0,0.4,0.0,0,0,2
5400,38,170.5,3,414,56.833333333333336,0.3333333333333333,0.0,0.6666666666666666,0.0,0,1,2
4936,20,869.03,12,167,72.41916666666667,0.3333333333333333,0.5,0.08333333333333333,0.08333333333333333,0,5,0
3579,35,1432.5,17,21,84.26470588235294,0.058823529411764705,0.47058823529411764,0.47058823529411764,0.0,0,5,0
2464,43,634.0,6,103,105.66666666666667,0.16666666666666666,0.5,0.0,0.3333333333333333,0,5,0
5104,72,540.0,4,99,135.0,0.0,0.75,0.0,0.25,0,5,0
4688,38,1355.4,19,23,71.33684210526316,0.15789473684210525,0.6842105263157895,0.15789473684210525,0.0,0,5,0
4990,28,982.25,10,22,98.225,0.2,0.7,0.1,0.0,0,5,0
2620,18,2190.7,22,12,99.57727272727271,0.3181818181818182,0.45454545454545453,0.22727272727272727,0.0,0,4,0
5599,19,2066.5,23,13,89.84782608695652,0.2608695652173913,0.5652173913043478,0.13043478260869565,0.043478260869565216,0,4,0
4491,34,1469.53,17,42,86.44294117647058,0.17647058823529413,0.5294117647058824,0.29411764705882354,0.0,0,5,0
4756,35,859.4,14,58,61.385714285714286,0.35714285714285715,0.42857142857142855,0.07142857142857142,0.14285714285714285,0,5,0
5798,20,1801.6,20,17,90.08,0.3,0.3,0.25,0.15,0,4,0
2800,18,299.7,6,79,49.949999999999996,0.5,0.5,0.0,0.0,0,5,0
4340,50,763.45,9,13,84.82777777777778,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111,0,5,0
3517,22,1414.12,9,55,157.12444444444444,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.0,0,0,0
2864,34,1199.75,14,26,85.69642857142857,0.2857142857142857,0.6428571428571429,0.0,0.07142857142857142,0,5,0
4501,35,1886.9,22,6,85.76818181818182,0.18181818181818182,0.5,0.22727272727272727,0.09090909090909091,0,4,0
2114,23,1124.35,12,116,93.69583333333333,0.08333333333333333,0.5833333333333334,0.16666666666666666,0.16666666666666666,0,5,0
4747,29,361.5,7,17,51.642857142857146,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,0,5,0
4672,26,806.6,11,47,73.32727272727273,0.18181818181818182,0.2727272727272727,0.45454545454545453,0.09090909090909091,0,5,0
4807,37,6359.5,69,26,92.16666666666667,0.2463768115942029,0.42028985507246375,0.2028985507246377,0.13043478260869565,0,4,3
2039,36,1248.35,13,116,96.02692307692307,0.15384615384615385,0.6153846153846154,0.23076923076923078,0.0,0,5,0
3110,29,1172.55,16,42,73.284375,0.0625,0.6875,0.25,0.0,0,5,0
3220,21,4535.43,52,7,87.2198076923077,0.23076923076923078,0.46153846153846156,0.21153846153846154,0.09615384615384616,0,4,3
3060,20,3035.45,36,3,84.31805555555555,0.19444444444444445,0.5277777777777778,0.2222222222222222,0.05555555555555555,0,4,0
2283,31,1123.99,9,16,124.88777777777779,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,0,5,0
4881,24,1225.75,15,18,81.71666666666667,0.2,0.4666666666666667,0.13333333333333333,0.2,0,5,0
4058,23,733.85,9,36,81.53888888888889,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0,0
3079,28,228.5,3,248,76.16666666666667,0.3333333333333333,0.0,0.6666666666666666,0.0,0,1,2
5675,48,2122.15,29,27,73.17758620689655,0.3103448275862069,0.3793103448275862,0.2413793103448276,0.06896551724137931,0,4,0
2051,45,542.1,6,86,90.35000000000001,0.3333333333333333,0.5,0.16666666666666666,0.0,0,5,0
3056,24,2155.8,16,3,134.7375,0.125,0.4375,0.3125,0.125,0,5,0
2559,48,2627.6,23,21,114.24347826086957,0.13043478260869565,0.5652173913043478,0.2608695652173913,0.043478260869565216,0,4,0
5187,32,1276.25,15,82,85.08333333333333,0.26666666666666666,0.4,0.2,0.13333333333333333,0,5,0
2010,32,2285.5,17,5,134.44117647058823,0.23529411764705882,0.4117647058823529,0.23529411764705882,0.11764705882352941,0,4,0
3758,27,3976.25,44,18,90.36931818181819,0.20454545454545456,0.45454545454545453,0.2727272727272727,0.06818181818181818,0,4,3
2668,20,487.25,8,242,60.90625,0.25,0.625,0.125,0.0,0,5,0
3555,24,648.6,6,25,108.10000000000001,0.0,0.0,0.8333333333333334,0.16666666666666666,0,1,2
4681,28,1926.48,22,9,87.56727272727272,0.22727272727272727,0.45454545454545453,0.13636363636363635,0.18181818181818182,0,4,0
3745,18,2590.6,29,5,89.33103448275861,0.13793103448275862,0.5172413793103449,0.27586206896551724,0.06896551724137931,0,4,0
5911,31,237.25,3,243,79.08333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0,1,2
2968,42,3693.7,36,15,102.60277777777777,0.2777777777777778,0.2777777777777778,0.3611111111111111,0.08333333333333333,0,4,0
2159,42,2975.35,34,13,87.51029411764705,0.14705882352941177,0.5588235294117647,0.20588235294117646,0.08823529411764706,0,4,0
2304,57,2409.0,24,21,100.375,0.16666666666666666,0.5416666666666666,0.25,0.041666666666666664,0,4,0
3886,54,1333.25,11,173,121.20454545454545,0.09090909090909091,0.5454545454545454,0.18181818181818182,0.18181818181818182,0,5,0
3112,49,1573.95,21,36,74.95,0.38095238095238093,0.5238095238095238,0.047619047619047616,0.047619047619047616,0,5,0
2210,60,2094.68,24,3,87.27833333333332,0.2916666666666667,0.5833333333333334,0.041666666666666664,0.08333333333333333,0,4,0
4864,37,773.0,9,262,85.88888888888889,0.0,0.6666666666666666,0.0,0.3333333333333333,0,5,0
2378,59,6553.47,82,0,79.92036585365854,0.25609756097560976,0.5121951219512195,0.14634146341463414,0.08536585365853659,0,4,3
3133,32,944.37,11,6,85.85181818181819,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.0,0,5,0
3447,40,1189.4,14,26,84.95714285714287,0.21428571428571427,0.5,0.21428571428571427,0.07142857142857142,0,5,0
5241,47,1781.8,20,34,89.09,0.25,0.5,0.15,0.1,0,5,0
4072,40,662.45,7,13,94.63571428571429,0.5714285714285714,0.0,0.14285714285714285,0.2857142857142857,0,0,0
5994,19,2813.3,31,82,90.75161290322582,0.3548387096774194,0.25806451612903225,0.22580645161290322,0.16129032258064516,0,4,0
4527,21,420.75,7,63,60.107142857142854,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,0,5,0
2967,43,777.25,6,135,129.54166666666666,0.3333333333333333,0.5,0.0,0.16666666666666666,0,5,0
4563,44,2280.6,21,20,108.6,0.14285714285714285,0.5238095238095238,0.19047619047619047,0.14285714285714285,0,4,0
3520,28,987.38,11,181,89.76181818181819,0.09090909090909091,0.45454545454545453,0.36363636363636365,0.09090909090909091,0,5,0
5464,46,976.3,16,11,61.01875,0.1875,0.4375,0.3125,0.0625,0,5,0
5987,63,6024.15,67,38,89.91268656716417,0.2537313432835821,0.5074626865671642,0.16417910447761194,0.07462686567164178,0,4,3
2976,20,1073.25,13,9,82.5576923076923,0.23076923076923078,0.5384615384615384,0.07692307692307693,0.15384615384615385,0,5,0
3866,45,540.75,8,163,67.59375,0.25,0.5,0.25,0.0,0,5,0
5541,35,5767.65,64,5,90.11953125,0.265625,0.40625,0.296875,0.03125,0,4,3
5191,25,697.0,6,50,116.16666666666667,0.0,0.3333333333333333,0.5,0.16666666666666666,0,5,0
2469,48,1807.63,23,71,78.59260869565217,0.21739130434782608,0.4782608695652174,0.2608695652173913,0.043478260869565216,0,5,0
3511,36,3193.05,46,0,69.4141304347826,0.391304347826087,0.34782608695652173,0.21739130434782608,0.043478260869565216,0,4,0
4410,39,673.05,9,6,74.78333333333333,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0,5,0
4347,35,2101.95,26,50,80.84423076923076,0.38461538461538464,0.46153846153846156,0.07692307692307693,0.07692307692307693,0,4,0
4020,22,40.5,1,717,40.5,1.0,0.0,0.0,0.0,0,0,5
3474,45,404.25,3,445,134.75,0.0,0.6666666666666666,0.3333333333333333,0.0,0,5,1
5033,18,2035.3,25,15,81.41199999999999,0.2,0.64,0.08,0.08,0,4,0
5915,40,2212.8,26,80,85.10769230769232,0.19230769230769232,0.4230769230769231,0.34615384615384615,0.038461538461538464,0,4,0
2063,36,477.4,6,102,79.56666666666666,0.5,0.5,0.0,0.0,0,5,0
5709,22,674.3,10,27,67.42999999999999,0.2,0.6,0.2,0.0,0,5,0
5667,48,2213.05,24,36,92.21041666666667,0.08333333333333333,0.5416666666666666,0.2916666666666667,0.08333333333333333,0,4,0
4277,47,2679.5,24,38,111.64583333333333,0.125,0.4166666666666667,0.3333333333333333,0.125,0,4,0
3480,18,669.95,7,56,95.70714285714287,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0,5,0
3280,20,905.0,13,29,69.61538461538461,0.07692307692307693,0.46153846153846156,0.38461538461538464,0.07692307692307693,0,5,0
3832,18,5260.68,61,5,86.24065573770493,0.21311475409836064,0.4918032786885246,0.22950819672131148,0.06557377049180328,0,4,3
4636,33,2230.95,25,12,89.238,0.32,0.4,0.24,0.04,0,4,0
2604,26,1364.05,16,15,85.253125,0.25,0.4375,0.3125,0.0,0,5,0
4882,18,1034.05,6,40,172.34166666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0,3,0
3195,27,662.25,9,28,73.58333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.0,0,5,0
2729,21,347.7,7,12,49.67142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0,5,0
4547,46,593.0,9,119,65.88888888888889,0.0,0.7777777777777778,0.2222222222222222,0.0,0,5,1
4328,48,838.45,8,80,104.80625,0.625,0.25,0.0,0.125,0,0,0
4918,29,1289.0,16,27,80.5625,0.0625,0.625,0.25,0.0625,0,5,0
4698,36,1327.58,14,17,94.82714285714285,0.42857142857142855,0.35714285714285715,0.14285714285714285,0.07142857142857142,0,5,0
3527,30,2228.8,21,52,106.13333333333334,0.09523809523809523,0.5714285714285714,0.14285714285714285,0.19047619047619047,0,4,0
4044,36,1967.6,17,59,115.74117647058823,0.4117647058823529,0.29411764705882354,0.11764705882352941,0.17647058823529413,0,5,0
4206,30,167.95,3,29,55.98333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0,0
5554,27,529.9,10,31,52.989999999999995,0.4,0.4,0.2,0.0,0,5,0
5229,46,2168.1,15,54,144.54,0.26666666666666666,0.4666666666666667,0.06666666666666667,0.2,0,5,0
4064,34,2730.0,27,76,101.11111111111111,0.1111111111111111,0.4074074074074074,0.3333333333333333,0.14814814814814814,0,4,0
2935,32,959.2,11,36,87.2,0.09090909090909091,0.5454545454545454,0.18181818181818182,0.18181818181818182,0,5,0
4971,40,872.5,14,35,62.32142857142857,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0,5,0
4305,18,938.0,10,52,93.8,0.3,0.2,0.4,0.1,0,5,0
3842,23,2178.75,25,9,87.15,0.2,0.6,0.16,0.04,0,4,0
4579,48,1229.35,18,16,68.29722222222222,0.2777777777777778,0.3333333333333333,0.3333333333333333,0.05555555555555555,0,5,0
5722,18,1213.0,12,18,101.08333333333333,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0,5,0
5986,54,1387.27,20,19,69.3635,0.2,0.45,0.25,0.1,0,5,0
5331,35,1218.32,18,51,67.68444444444444,0.3333333333333333,0.6111111111111112,0.05555555555555555,0.0,0,5,0
2281,52,395.5,5,111,79.1,0.4,0.4,0.2,0.0,0,5,0
3887,22,605.25,6,307,100.875,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0,5,0
4885,35,1515.05,20,6,75.7525,0.25,0.45,0.25,0.05,0,5,0
4516,43,233.4,4,221,58.35,0.5,0.5,0.0,0.0,0,0,0
2436,34,6702.3,63,7,106.38571428571429,0.20634920634920634,0.5396825396825397,0.12698412698412698,0.12698412698412698,0,4,3
3418,25,1062.4,11,57,96.58181818181819,0.36363636363636365,0.45454545454545453,0.09090909090909091,0.09090909090909091,0,5,0
3138,50,2301.75,28,43,82.20535714285714,0.17857142857142858,0.6071428571428571,0.10714285714285714,0.10714285714285714,0,4,0
3148,50,1619.8,22,91,73.62727272727273,0.22727272727272727,0.36363636363636365,0.3181818181818182,0.09090909090909091,0,5,0
2459,18,712.0,10,132,71.2,0.3,0.4,0.2,0.1,0,5,0
5163,35,1908.7,22,5,86.75909090909092,0.3181818181818182,0.5,0.18181818181818182,0.0,0,4,0
5662,36,2613.9,21,78,124.47142857142858,0.09523809523809523,0.38095238095238093,0.3333333333333333,0.19047619047619047,0,4,0
5280,37,602.5,9,25,66.94444444444444,0.0,0.8888888888888888,0.0,0.1111111111111111,0,5,0
2898,23,1365.3,17,0,80.31176470588235,0.17647058823529413,0.4117647058823529,0.29411764705882354,0.11764705882352941,0,5,0
2300,40,649.9,7,76,92.84285714285714,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,0,5,0
5317,36,1339.0,10,19,133.9,0.2,0.3,0.4,0.1,0,5,0
3446,51,740.95,11,200,67.35909090909091,0.18181818181818182,0.6363636363636364,0.09090909090909091,0.09090909090909091,0,5,1
2926,26,1140.25,16,5,71.265625,0.4375,0.3125,0.1875,0.0625,0,5,0
2938,24,1436.55,14,85,102.61071428571428,0.21428571428571427,0.6428571428571429,0.07142857142857142,0.07142857142857142,0,5,0
5189,49,2530.8,26,1,97.33846153846154,0.19230769230769232,0.5769230769230769,0.23076923076923078,0.0,0,4,0
2347,39,2314.85,25,13,92.594,0.4,0.32,0.24,0.04,0,4,0
5431,27,5513.9,67,5,82.29701492537313,0.22388059701492538,0.5074626865671642,0.22388059701492538,0.04477611940298507,0,4,3
3230,32,1799.7,19,29,94.72105263157896,0.2631578947368421,0.3157894736842105,0.3157894736842105,0.10526315789473684,0,5,0
5609,38,1552.15,17,2,91.3029411764706,0.11764705882352941,0.5882352941176471,0.17647058823529413,0.11764705882352941,0,5,0
5181,26,1000.75,10,6,100.075,0.2,0.3,0.3,0.2,0,5,0
5595,40,566.0,5,131,113.2,0.2,0.4,0.0,0.4,0,3,0
5766,30,2034.63,17,20,119.68411764705883,0.29411764705882354,0.4117647058823529,0.11764705882352941,0.17647058823529413,0,5,0
5873,49,832.38,9,37,92.48666666666666,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,0,5,0
3828,36,2259.55,19,4,118.92368421052633,0.10526315789473684,0.42105263157894735,0.47368421052631576,0.0,0,4,0
3239,28,3443.52,40,22,86.088,0.15,0.675,0.075,0.1,0,4,3
2916,19,2883.15,27,52,106.78333333333333,0.2962962962962963,0.3333333333333333,0.18518518518518517,0.18518518518518517,0,4,0
4819,31,92.75,2,226,46.375,0.0,1.0,0.0,0.0,0,5,1
2823,46,912.5,13,47,70.1923076923077,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.0,0,5,0
5260,44,809.5,7,64,115.64285714285714,0.0,0.7142857142857143,0.0,0.2857142857142857,0,5,0
5733,34,638.0,10,62,63.8,0.1,0.6,0.3,0.0,0,5,0
3175,32,1054.7,13,0,81.13076923076923,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.07692307692307693,0,5,0
3290,58,2108.75,30,27,70.29166666666667,0.3,0.5333333333333333,0.13333333333333333,0.03333333333333333,0,4,0
5916,24,1027.0,12,87,85.58333333333333,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.08333333333333333,0,5,0
3093,31,681.05,10,4,68.10499999999999,0.1,0.6,0.2,0.1,0,5,0
2866,38,6088.45,68,0,89.5360294117647,0.2647058823529412,0.4852941176470588,0.19117647058823528,0.058823529411764705,0,4,3
2344,48,2924.35,27,17,108.30925925925925,0.18518518518518517,0.48148148148148145,0.14814814814814814,0.18518518518518517,0,4,0
2278,34,1367.25,13,24,105.17307692307692,0.23076923076923078,0.38461538461538464,0.3076923076923077,0.07692307692307693,0,5,0
4153,32,3263.4,31,28,105.2709677419355,0.12903225806451613,0.5161290322580645,0.2903225806451613,0.06451612903225806,0,4,0
2129,39,264.45,4,229,66.1125,0.5,0.5,0.0,0.0,0,0,0
3821,42,686.25,7,231,98.03571428571429,0.14285714285714285,0.8571428571428571,0.0,0.0,0,5,1
4941,28,1852.75,21,94,88.22619047619048,0.2857142857142857,0.42857142857142855,0.047619047619047616,0.23809523809523808,0,5,0
5313,46,620.9,8,22,77.6125,0.25,0.625,0.125,0.0,0,5,0
3465,38,736.0,10,39,73.6,0.2,0.7,0.0,0.1,0,5,0
5490,40,1080.6,9,11,120.06666666666666,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.1111111111111111,0,5,0
3386,44,2175.98,24,4,90.66583333333334,0.2916666666666667,0.5833333333333334,0.125,0.0,0,4,0
4185,34,1190.25,17,40,70.01470588235294,0.29411764705882354,0.35294117647058826,0.29411764705882354,0.058823529411764705,0,5,0
3542,18,1295.25,14,6,92.51785714285714,0.2857142857142857,0.5,0.14285714285714285,0.07142857142857142,0,5,0
5157,29,1216.45,15,10,81.09666666666666,0.13333333333333333,0.4,0.3333333333333333,0.13333333333333333,0,5,0
3989,32,588.37,9,24,65.37444444444445,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,0,5,0
4769,36,1857.37,28,55,66.33464285714285,0.2857142857142857,0.6071428571428571,0.07142857142857142,0.03571428571428571,0,4,0
3361,20,724.0,7,76,103.42857142857143,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,1,2,4
2724,28,780.55,9,134,86.72777777777777,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,2,4
5617,20,806.0,7,110,115.14285714285714,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,1,2,4
5752,18,1865.0,15,3,124.33333333333333,0.13333333333333333,0.3333333333333333,0.4,0.13333333333333333,0,5,0
3613,36,1679.2,23,50,73.00869565217391,0.21739130434782608,0.6086956521739131,0.13043478260869565,0.043478260869565216,0,5,0
5185,25,1608.25,17,0,94.6029411764706,0.17647058823529413,0.5882352941176471,0.11764705882352941,0.11764705882352941,0,5,0
5214,41,1115.5,8,379,139.4375,0.375,0.25,0.125,0.25,0,3,0
5194,35,241.0,3,74,80.33333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0,5,0
4148,35,245.0,4,371,61.25,0.75,0.0,0.25,0.0,1,0,5
2499,31,1235.1,19,17,65.00526315789473,0.2631578947368421,0.631578947368421,0.10526315789473684,0.0,0,5,0
5718,36,2428.3,26,4,93.39615384615385,0.19230769230769232,0.46153846153846156,0.19230769230769232,0.15384615384615385,0,4,0
2973,18,1548.0,15,27,103.2,0.2,0.13333333333333333,0.6,0.06666666666666667,1,2,4
3356,25,1885.5,23,3,81.97826086956522,0.13043478260869565,0.6956521739130435,0.17391304347826086,0.0,0,5,0
3576,48,760.0,10,30,76.0,0.1,0.6,0.2,0.1,0,5,0
2191,29,634.4,12,7,52.86666666666667,0.16666666666666666,0.5833333333333334,0.25,0.0,1,2,4
4523,42,3108.1,34,25,91.41470588235293,0.38235294117647056,0.4411764705882353,0.11764705882352941,0.058823529411764705,0,4,0
3177,34,2337.45,25,23,93.49799999999999,0.16,0.4,0.4,0.04,1,4,4
2309,46,742.5,9,145,82.5,0.0,0.6666666666666666,0.1111111111111111,0.2222222222222222,1,2,1
3236,27,6999.63,77,7,90.90428571428572,0.24675324675324675,0.4935064935064935,0.16883116883116883,0.09090909090909091,0,4,3
3689,29,142.0,3,236,47.333333333333336,0.0,1.0,0.0,0.0,0,5,1
5869,23,424.25,7,27,60.607142857142854,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,1,2,4
5443,20,2805.88,24,34,116.91166666666668,0.041666666666666664,0.7083333333333334,0.20833333333333334,0.041666666666666664,0,4,0
5459,24,1746.1,21,8,83.14761904761905,0.2857142857142857,0.38095238095238093,0.19047619047619047,0.14285714285714285,1,2,4
2689,18,2706.88,30,20,90.22933333333334,0.23333333333333334,0.4666666666666667,0.13333333333333333,0.16666666666666666,0,4,0
4189,23,3597.68,35,29,102.79085714285713,0.17142857142857143,0.45714285714285713,0.2,0.17142857142857143,0,4,0
5003,31,753.0,5,283,150.6,0.4,0.4,0.2,0.0,0,5,0
2004,25,820.4,10,71,82.03999999999999,0.3,0.4,0.2,0.1,0,5,0
3962,18,694.5,9,91,77.16666666666667,0.2222222222222222,0.7777777777777778,0.0,0.0,0,5,0
2737,57,602.0,10,30,60.2,0.1,0.6,0.2,0.1,0,5,0
3901,33,181.0,3,588,60.333333333333336,0.3333333333333333,0.6666666666666666,0.0,0.0,1,2,5
5614,27,1324.57,17,5,77.91588235294117,0.23529411764705882,0.4117647058823529,0.35294117647058826,0.0,1,2,4
3765,24,1547.5,16,35,96.71875,0.125,0.5625,0.1875,0.125,0,5,0
3700,41,1494.75,11,8,135.88636363636363,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,1,2,4
2131,38,2968.0,26,19,114.15384615384616,0.2692307692307692,0.4230769230769231,0.3076923076923077,0.0,1,4,4
5471,28,927.25,14,5,66.23214285714286,0.14285714285714285,0.7142857142857143,0.07142857142857142,0.07142857142857142,0,5,0
5136,45,1369.25,12,24,114.10416666666667,0.3333333333333333,0.5833333333333334,0.0,0.08333333333333333,1,2,4
2324,23,2065.95,26,6,79.45961538461538,0.15384615384615385,0.5769230769230769,0.23076923076923078,0.038461538461538464,1,2,4
2530,30,891.4,18,16,49.52222222222222,0.2222222222222222,0.5,0.2777777777777778,0.0,0,5,0
2672,22,1167.9,17,28,68.7,0.11764705882352941,0.47058823529411764,0.29411764705882354,0.11764705882352941,1,2,4
4032,33,1576.45,19,0,82.97105263157896,0.3157894736842105,0.42105263157894735,0.15789473684210525,0.10526315789473684,0,5,0
5488,21,2062.0,14,3,147.28571428571428,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0,5,0
5630,32,868.88,9,126,96.54222222222222,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,0,5,0
4615,52,1239.4,12,7,103.28333333333335,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.08333333333333333,0,5,0
4238,44,24.0,1,707,24.0,1.0,0.0,0.0,0.0,1,0,5
3212,37,1109.3,16,19,69.33125,0.25,0.5,0.1875,0.0625,0,5,0
5862,31,834.75,10,28,83.475,0.1,0.5,0.4,0.0,1,2,4
4928,46,482.2,7,54,68.88571428571429,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,1,2,4
3035,34,612.5,6,39,102.08333333333333,0.16666666666666666,0.5,0.3333333333333333,0.0,0,5,0
2485,27,271.0,5,9,54.2,0.2,0.4,0.4,0.0,0,5,0
5450,34,1760.05,24,10,73.33541666666666,0.25,0.4166666666666667,0.2916666666666667,0.041666666666666664,0,4,0
2016,39,1160.0,11,5,105.45454545454545,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.18181818181818182,0,5,0
3528,56,1787.5,15,19,119.16666666666667,0.13333333333333333,0.4666666666666667,0.26666666666666666,0.13333333333333333,1,2,4
3269,32,2201.2,31,4,71.00645161290322,0.1935483870967742,0.4838709677419355,0.25806451612903225,0.06451612903225806,1,4,4
2944,43,1787.65,17,0,105.15588235294118,0.058823529411764705,0.5294117647058824,0.35294117647058826,0.058823529411764705,0,5,0
3847,34,814.15,11,141,74.01363636363637,0.18181818181818182,0.8181818181818182,0.0,0.0,0,5,0
4251,37,32.0,1,706,32.0,1.0,0.0,0.0,0.0,0,0,5
2270,38,1105.4,12,2,92.11666666666667,0.08333333333333333,0.3333333333333333,0.5,0.08333333333333333,1,2,4
4762,44,1873.0,19,25,98.57894736842105,0.42105263157894735,0.3684210526315789,0.15789473684210525,0.05263157894736842,0,5,0
5312,41,853.3,13,46,65.63846153846154,0.15384615384615385,0.6923076923076923,0.07692307692307693,0.07692307692307693,0,5,0
2134,37,973.42,16,32,60.83875,0.3125,0.375,0.3125,0.0,0,5,0
4943,55,2619.1,34,6,77.03235294117647,0.11764705882352941,0.35294117647058826,0.4411764705882353,0.08823529411764706,1,4,4
3588,50,1377.1,14,54,98.36428571428571,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.0,1,2,4
4373,49,2789.0,25,140,111.56,0.28,0.52,0.04,0.16,0,4,0
5929,38,1852.5,25,19,74.1,0.24,0.52,0.2,0.04,0,4,0
2154,26,2004.75,23,15,87.16304347826087,0.2608695652173913,0.5652173913043478,0.13043478260869565,0.043478260869565216,1,2,4
4694,33,735.0,5,133,147.0,0.0,0.6,0.2,0.2,0,5,0
4077,27,1302.25,11,59,118.38636363636364,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0,5,0
2291,49,241.6,5,138,48.32,0.4,0.4,0.2,0.0,0,5,0
4651,53,1208.5,11,58,109.86363636363636,0.18181818181818182,0.45454545454545453,0.2727272727272727,0.09090909090909091,0,5,0
4771,50,557.5,7,39,79.64285714285714,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0,5,0
4542,36,1063.75,10,69,106.375,0.5,0.4,0.1,0.0,0,5,0
3786,19,2608.85,21,51,124.23095238095237,0.3333333333333333,0.42857142857142855,0.14285714285714285,0.09523809523809523,1,4,4
4743,41,1871.8,22,5,85.08181818181818,0.18181818181818182,0.4090909090909091,0.3181818181818182,0.09090909090909091,0,4,0
4232,20,1854.6,17,31,109.09411764705882,0.29411764705882354,0.29411764705882354,0.35294117647058826,0.058823529411764705,1,2,4
4457,32,535.0,8,11,66.875,0.0,0.5,0.375,0.125,0,5,0
3416,32,759.9,9,74,84.43333333333334,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.1111111111111111,0,5,0
