Customer_ID,Churn,CLV,Age,Gender_Male,Tenure_Days,Recency,Frequency,Monetary,AOV,Pct_Online,N_Categories,N_Products,Avg_Basket_Qty,Avg_Discount,Avg_Days_Between,Share_Accessories,Share_Clothing,Share_Footwear,Share_Outerwear
3521,0,832.5,35,1,272,38.0,5,878.3,175.66,1.0,3,5,2.2,0.08,47.0,0.1329841739724468,0.06831378799954457,0.0,0.7987020380280087
3070,0,230.0,24,0,621,387.0,1,24.0,24.0,1.0,1,1,1.0,0.19999999999999996,387.0,0.0,0.0,1.0,0.0
2691,0,1010.0,26,1,544,1.0,10,1076.25,107.625,0.6,3,8,1.9,0.020000000000000007,35.0,0.041811846689895474,0.2845528455284553,0.6736353077816493,0.0
5737,0,2808.9,37,0,397,27.0,20,1160.25,58.0125,0.65,4,13,1.25,0.06999999999999999,17.842105263157894,0.2540400775694893,0.3578970049558285,0.3257918552036199,0.06227106227106227
2611,0,573.0,26,1,857,28.0,7,853.3,121.89999999999999,0.42857142857142855,4,6,1.5714285714285714,0.021428571428571432,39.833333333333336,0.07418258525723662,0.30469940232040316,0.33985702566506504,0.2812609867572952
2068,0,269.5,59,1,794,74.0,2,115.0,57.5,1.0,2,2,1.5,0.0,77.0,0.0,0.4782608695652174,0.5217391304347826,0.0
4041,0,992.7,41,0,921,7.0,3,224.0,74.66666666666667,1.0,2,2,1.6666666666666667,0.15,120.5,0.35714285714285715,0.0,0.6428571428571429,0.0
5473,0,487.5,20,1,99,69.0,1,32.0,32.0,0.0,1,1,1.0,0.0,69.0,1.0,0.0,0.0,0.0
5519,0,255.0,28,0,639,94.0,2,268.75,134.375,1.0,2,2,1.5,0.125,155.0,0.0,0.1813953488372093,0.8186046511627907,0.0
5495,0,765.0,29,0,503,100.0,4,281.4,70.35,0.5,3,4,2.25,0.024999999999999994,61.0,0.3070362473347548,0.5863539445628998,0.10660980810234542,0.0
4949,0,202.5,34,1,681,61.0,5,520.5,104.1,0.4,2,5,2.0,0.039999999999999994,63.5,0.0,0.840537944284342,0.15946205571565802,0.0
5853,0,492.5,22,0,130,87.0,2,142.5,71.25,0.5,1,2,1.5,0.04999999999999999,34.0,0.0,1.0,0.0,0.0
4106,0,858.0,31,0,60,34.0,2,440.0,220.0,0.0,2,2,3.0,0.0,26.0,0.7954545454545454,0.0,0.20454545454545456,0.0
5109,1,0.0,18,1,725,16.0,2,136.5,68.25,0.0,2,2,1.0,0.025000000000000022,285.0,0.16483516483516483,0.0,0.0,0.8351648351648352
3077,0,2897.55,41,0,919,28.0,26,1789.35,68.82115384615385,0.6923076923076923,3,13,1.5384615384615385,0.048076923076923066,14.48,0.21094252102718866,0.5876435577164892,0.20141392125632213,0.0
4468,0,278.1,18,1,596,113.0,4,259.75,64.9375,0.75,2,4,2.0,0.037500000000000006,48.0,0.0,0.314725697786333,0.685274302213667,0.0
4307,0,3020.6,38,1,794,8.0,28,2239.05,79.96607142857144,0.4642857142857143,3,13,1.6071428571428572,0.03749999999999999,13.925925925925926,0.1187110604944061,0.4672740671266832,0.41401487237891066,0.0
4109,0,36.0,32,1,868,111.0,1,150.0,150.0,1.0,1,1,1.0,0.0,111.0,1.0,0.0,0.0,0.0
4564,0,183.0,29,1,130,26.0,2,335.0,167.5,1.0,2,2,1.5,0.0,76.0,0.8955223880597015,0.1044776119402985,0.0,0.0
4750,0,463.75,59,0,206,41.0,2,210.0,105.0,1.0,2,2,2.0,0.0,31.0,0.0,0.8571428571428571,0.14285714285714285,0.0
4558,0,243.0,45,0,76,20.0,1,225.0,225.0,0.0,1,1,3.0,0.0,20.0,0.0,1.0,0.0,0.0
5714,0,564.05,43,1,860,185.0,6,608.3,101.38333333333333,0.5,3,6,1.6666666666666667,0.025000000000000005,27.8,0.17803715272069703,0.23014959723820486,0.0,0.5918132500410982
5821,0,225.5,48,0,172,6.0,1,48.0,48.0,1.0,1,1,1.0,0.0,6.0,1.0,0.0,0.0,0.0
4478,0,902.9,51,0,341,12.0,7,812.0,116.0,0.7142857142857143,4,7,1.7142857142857142,0.0,51.666666666666664,0.21182266009852216,0.12315270935960591,0.5172413793103449,0.1477832512315271
5680,0,741.0,55,0,789,39.0,11,1190.25,108.20454545454545,0.6363636363636364,3,9,1.5454545454545454,0.05454545454545456,27.3,0.0,0.5026254988447805,0.21003990758244068,0.28733459357277885
3035,0,212.0,34,1,849,189.0,4,400.5,100.125,0.5,3,4,1.75,0.07500000000000001,50.666666666666664,0.11235955056179775,0.48314606741573035,0.4044943820224719,0.0
2231,0,673.5,18,1,140,14.0,4,310.0,77.5,0.75,3,4,2.25,0.0,38.333333333333336,0.3709677419354839,0.1774193548387097,0.45161290322580644,0.0
4852,0,332.0,48,1,605,83.0,8,1065.88,133.235,0.5,4,7,1.875,0.05622222222222223,40.857142857142854,0.15093631553270534,0.08912823207115246,0.08443727248846022,0.6754981799076818
2518,0,1320.8,48,1,726,20.0,9,1055.5,117.27777777777777,0.8888888888888888,3,7,2.3333333333333335,0.033333333333333326,38.375,0.37707247749881573,0.56608242539081,0.05684509711037423,0.0
5916,0,242.0,24,0,479,19.0,7,785.0,112.14285714285714,0.7142857142857143,3,5,1.7142857142857142,0.014285714285714282,54.666666666666664,0.34394904458598724,0.2356687898089172,0.42038216560509556,0.0
3941,0,896.0,28,1,237,212.0,3,193.75,64.58333333333333,0.3333333333333333,3,3,2.3333333333333335,0.05000000000000001,5.0,0.11612903225806452,0.10967741935483871,0.7741935483870968,0.0
2155,0,1254.5,25,1,340,14.0,8,464.0,58.0,0.875,3,7,1.0,0.09999999999999999,36.714285714285715,0.0,0.41163793103448276,0.06465517241379311,0.5237068965517241
4676,0,276.0,48,0,900,300.0,1,75.0,75.0,0.0,1,1,3.0,0.0,300.0,0.0,1.0,0.0,0.0
3640,0,2332.32,37,1,503,51.0,20,2141.0,107.05,0.8,4,12,1.9,0.05500000000000001,14.210526315789474,0.12961233068659506,0.48622139187295654,0.31690798692199906,0.06725829051844932
4984,0,209.95,20,0,274,134.0,1,75.0,75.0,1.0,1,1,1.0,0.0,134.0,0.0,1.0,0.0,0.0
4441,0,734.72,28,0,548,173.0,4,202.5,50.625,0.25,3,3,2.25,0.037500000000000006,44.666666666666664,0.7444444444444445,0.11728395061728394,0.1382716049382716,0.0
2584,0,1016.75,25,0,270,7.0,6,288.0,48.0,0.6666666666666666,3,4,1.6666666666666667,0.041666666666666664,47.2,0.234375,0.4340277777777778,0.3315972222222222,0.0
4440,0,2339.0,21,1,451,3.0,14,1469.37,104.955,0.5714285714285714,4,9,1.7857142857142858,0.09287301587301587,29.23076923076923,0.045169018014523235,0.3382401981801725,0.4940893035790849,0.12250148022621941
3063,0,3510.83,46,0,201,4.0,11,1289.75,117.25,0.7272727272727273,4,10,1.8181818181818181,0.0090909090909091,17.2,0.04341926729986431,0.15894553207986042,0.2062415196743555,0.5913936809459197
2944,0,953.4,43,1,660,55.0,8,834.25,104.28125,0.375,2,5,1.5,0.03125,40.857142857142854,0.0,0.4965537908300869,0.5034462091699131,0.0
5231,0,501.25,47,0,759,10.0,6,601.75,100.29166666666667,0.3333333333333333,3,5,2.0,0.075,53.4,0.0,0.4515995014540922,0.14956377233070212,0.39883672621520566
4799,0,1099.8,38,0,72,30.0,2,149.0,74.5,0.5,1,2,2.0,0.04999999999999999,36.0,0.0,1.0,0.0,0.0
2029,0,314.0,44,0,641,220.0,2,161.5,80.75,0.0,2,2,1.0,0.175,11.0,0.0,0.0,0.5789473684210527,0.42105263157894735
3143,0,217.5,52,1,197,88.0,2,210.0,105.0,0.5,2,2,1.0,0.0,12.0,0.7142857142857143,0.2857142857142857,0.0,0.0
3741,0,172.4,39,0,828,27.0,4,150.5,37.625,0.0,3,4,1.25,0.04999999999999999,84.33333333333333,0.4684385382059801,0.132890365448505,0.39867109634551495,0.0
2669,0,389.25,35,0,703,63.0,3,176.4,58.800000000000004,0.6666666666666666,3,3,1.6666666666666667,0.10000000000000002,89.5,0.21768707482993196,0.30612244897959184,0.47619047619047616,0.0
3009,0,3063.55,34,1,429,15.0,14,1366.8,97.62857142857142,0.7142857142857143,4,12,1.6428571428571428,0.03214285714285714,24.384615384615383,0.34006438396254024,0.1646180860403863,0.20924787825577992,0.28606965174129356
4169,0,1182.38,20,0,130,43.0,5,420.5,84.1,0.8,3,4,1.8,0.030000000000000006,20.0,0.6658739595719382,0.20214030915576695,0.13198573127229488,0.0
4244,0,417.5,18,0,397,371.0,1,20.0,20.0,1.0,1,1,1.0,0.19999999999999996,371.0,0.0,1.0,0.0,0.0
2403,0,147.0,44,1,437,164.0,1,45.0,45.0,1.0,1,1,2.0,0.0,164.0,1.0,0.0,0.0,0.0
2690,0,885.25,40,0,203,56.0,4,262.6,65.65,0.75,3,3,2.5,0.024999999999999994,29.666666666666668,0.21934501142421933,0.6664127951256663,0.11424219345011423,0.0
4701,0,520.0,48,1,599,7.0,7,556.4,79.48571428571428,0.8571428571428571,3,7,1.5714285714285714,0.05714285714285715,59.5,0.42487419122933145,0.3594536304816679,0.0,0.21567217828900073
2239,0,3302.9,18,0,568,0.0,30,3113.4,103.78,0.5666666666666667,4,14,1.9666666666666666,0.048333333333333325,13.344827586206897,0.1878332369756536,0.43168240508768546,0.10297424038029164,0.27751011755636923
3266,0,1515.5,31,0,857,41.0,14,1205.45,86.10357142857143,0.7857142857142857,4,13,1.4285714285714286,0.03928571428571429,24.615384615384617,0.3982330250114065,0.46040897590111574,0.04181011240615538,0.09954788668132232
5115,0,394.4,39,0,879,7.0,14,786.8,56.199999999999996,0.5,3,10,1.5714285714285714,0.04642857142857142,23.615384615384617,0.2088205388917133,0.2700813421453991,0.5210981189628877,0.0
2935,0,518.2,32,0,445,23.0,7,441.0,63.0,1.0,3,7,1.2857142857142858,0.05714285714285713,54.5,0.0,0.4013605442176871,0.32653061224489793,0.272108843537415
2044,0,25.0,36,1,560,361.0,1,67.5,67.5,0.0,1,1,3.0,0.0,361.0,1.0,0.0,0.0,0.0
5439,0,424.5,30,0,407,82.0,5,310.0,62.0,1.0,2,4,1.4,0.019999999999999997,71.25,0.43548387096774194,0.5645161290322581,0.0,0.0
4995,0,1475.9,43,1,216,4.0,6,462.5,77.08333333333333,1.0,4,6,1.3333333333333333,0.06666666666666665,33.4,0.20756756756756756,0.23783783783783785,0.15567567567567567,0.3989189189189189
5702,0,645.0,34,0,385,5.0,3,99.2,33.06666666666667,1.0,2,3,1.0,0.0666666666666667,118.0,0.1935483870967742,0.8064516129032258,0.0,0.0
2413,0,4211.6,39,0,486,18.0,26,2476.2,95.23846153846154,0.6153846153846154,4,12,1.5769230769230769,0.0423076923076923,14.6,0.09449963653985947,0.2845085211210726,0.20341652532105647,0.4175753170180115
3416,0,215.0,32,0,486,9.0,6,544.9,90.81666666666666,0.8333333333333334,3,5,2.0,0.025000000000000005,65.6,0.15856120389062214,0.6331436960910259,0.208295100018352,0.0
4615,0,322.0,52,1,587,25.0,7,917.4,131.05714285714285,0.42857142857142855,4,7,2.5714285714285716,0.04285714285714285,52.833333333333336,0.09417920209287117,0.539568345323741,0.10464355788096795,0.2616088947024199
4789,0,96.0,31,0,244,32.0,4,319.0,79.75,0.75,2,4,1.75,0.04999999999999999,59.333333333333336,0.14106583072100312,0.8589341692789969,0.0,0.0
2078,0,263.0,47,0,80,26.0,1,32.0,32.0,1.0,1,1,1.0,0.0,26.0,1.0,0.0,0.0,0.0
4985,0,215.5,41,1,889,26.0,4,296.0,74.0,1.0,2,4,1.75,0.04999999999999999,122.0,0.10810810810810811,0.8918918918918919,0.0,0.0
4365,1,0.0,35,1,785,68.0,1,45.0,45.0,1.0,1,1,1.0,0.0,68.0,0.0,1.0,0.0,0.0
5172,0,930.0,47,0,427,25.0,1,35.0,35.0,1.0,1,1,1.0,0.0,25.0,0.0,1.0,0.0,0.0
4758,0,335.0,35,0,912,52.0,4,466.0,116.5,0.5,3,4,1.75,0.07499999999999998,73.0,0.6437768240343348,0.18240343347639484,0.17381974248927037,0.0
4485,0,504.12,58,0,196,71.0,7,676.0,96.57142857142857,0.5714285714285714,3,7,2.0,0.0,19.0,0.43047337278106507,0.4363905325443787,0.13313609467455623,0.0
3961,0,508.75,28,0,739,15.0,5,400.0,80.0,0.6,2,5,1.6,0.0,77.0,0.0,0.65,0.35,0.0
2954,0,1622.0,24,0,625,10.0,14,1235.35,88.23928571428571,0.5,4,11,1.5,0.03214285714285714,29.46153846153846,0.06969684704739547,0.47294289067875506,0.09713846278382646,0.3602217994900231
4749,0,720.7,31,1,438,18.0,4,447.5,111.875,0.5,3,4,2.5,0.0,115.66666666666667,0.15083798882681565,0.24581005586592178,0.6033519553072626,0.0
2729,0,279.5,21,0,577,46.0,2,68.2,34.1,1.0,2,2,1.0,0.04999999999999999,305.0,0.6334310850439883,0.36656891495601174,0.0,0.0
3974,0,275.0,24,1,651,204.0,1,67.2,67.2,1.0,1,1,3.0,0.19999999999999996,204.0,0.0,0.0,1.0,0.0
5123,0,283.5,18,1,533,70.0,2,138.75,69.375,0.5,2,2,2.0,0.07500000000000001,175.0,0.17297297297297298,0.827027027027027,0.0,0.0
5496,0,265.0,42,0,293,230.0,1,54.0,54.0,1.0,1,1,2.0,0.09999999999999998,230.0,0.0,0.0,1.0,0.0
3366,0,466.75,38,0,97,7.0,1,30.0,30.0,1.0,1,1,1.0,0.0,7.0,0.0,0.0,1.0,0.0
3110,0,508.0,29,0,650,19.0,10,664.55,66.455,0.9,3,7,1.7,0.06500000000000002,37.55555555555556,0.1155669249868332,0.4916861033782259,0.392746971634941,0.0
2530,0,572.5,30,1,519,30.0,7,318.9,45.55714285714286,0.5714285714285714,3,7,1.5714285714285714,0.07142857142857142,52.0,0.32737535277516466,0.5785512699905927,0.09407337723424272,0.0
4059,0,63.0,46,1,178,128.0,2,188.0,94.0,0.5,1,2,1.5,0.0,7.0,1.0,0.0,0.0,0.0
5269,0,1046.1,32,0,923,7.0,10,1310.85,131.08499999999998,0.5,4,8,2.4,0.075,43.0,0.0794141206087653,0.3633138803066713,0.2826410344433002,0.2746309646412633
3497,0,913.25,50,0,761,221.0,5,409.0,81.8,0.4,2,5,1.6,0.059999999999999984,26.75,0.36674816625916873,0.6332518337408313,0.0,0.0
5008,0,1202.5,36,1,209,5.0,2,202.0,101.0,1.0,1,2,2.5,0.0,74.0,0.0,0.0,1.0,0.0
5844,0,30.0,48,0,455,13.0,1,75.0,75.0,0.0,1,1,1.0,0.0,13.0,0.0,1.0,0.0,0.0
4401,0,1084.75,33,0,909,14.0,9,444.4,49.37777777777777,0.4444444444444444,2,5,1.3333333333333333,0.07777777777777778,45.0,0.0,0.9495949594959496,0.050405040504050404,0.0
2062,0,543.25,35,1,297,26.0,3,261.5,87.16666666666667,0.6666666666666666,3,3,1.6666666666666667,0.08333333333333333,98.5,0.0,0.6309751434034416,0.1089866156787763,0.26003824091778205
3653,0,385.25,32,0,834,27.0,4,207.0,51.75,0.5,3,3,1.5,0.07499999999999998,76.66666666666667,0.08695652173913043,0.6521739130434783,0.2608695652173913,0.0
5845,0,913.3,56,0,908,58.0,6,361.5,60.25,0.8333333333333334,4,5,1.5,0.0,53.0,0.06224066390041494,0.4702627939142462,0.23236514522821577,0.2351313969571231
3509,0,270.0,30,1,882,5.0,8,869.75,108.71875,0.75,4,7,1.75,0.075,42.57142857142857,0.04397815464213854,0.3501006036217304,0.4679505605058925,0.13797068123023856
2488,0,910.5,18,1,174,6.0,2,131.0,65.5,1.0,2,2,2.0,0.0,21.0,0.732824427480916,0.26717557251908397,0.0,0.0
4162,0,2368.45,34,0,453,16.0,25,1685.05,67.402,0.8,4,15,1.32,0.04,15.625,0.22509717812527819,0.40755467196819084,0.1756624432509421,0.19168570665558887
2714,0,1284.92,21,1,649,72.0,10,877.8,87.78,0.8,4,9,1.7,0.05000000000000001,32.22222222222222,0.31818181818181823,0.2443609022556391,0.16404647983595352,0.2734107997265892
5908,0,391.5,19,0,578,375.0,1,63.75,63.75,0.0,1,1,1.0,0.15000000000000002,375.0,0.0,1.0,0.0,0.0
5862,0,635.0,31,0,396,142.0,3,199.75,66.58333333333333,0.0,1,3,1.3333333333333333,0.05000000000000001,99.5,0.0,1.0,0.0,0.0
2028,1,0.0,37,0,422,71.0,1,96.0,96.0,1.0,1,1,3.0,0.0,71.0,1.0,0.0,0.0,0.0
5542,0,591.0,32,1,628,106.0,3,975.0,325.0,0.6666666666666666,2,2,2.6666666666666665,0.09999999999999998,136.5,0.8769230769230769,0.12307692307692308,0.0,0.0
2628,0,584.12,29,0,659,13.0,3,312.5,104.16666666666667,0.6666666666666666,2,3,1.3333333333333333,0.0,68.5,0.072,0.0,0.928,0.0
2480,0,3727.85,32,1,115,10.0,7,468.7,66.95714285714286,0.7142857142857143,3,7,1.4285714285714286,0.03571428571428573,17.166666666666668,0.24578621719650098,0.4341796458288884,0.32003413697461064,0.0
5699,0,276.0,54,0,116,24.0,1,140.0,140.0,1.0,1,1,2.0,0.0,24.0,1.0,0.0,0.0,0.0
4671,0,1991.1,32,0,148,4.0,8,490.9,61.3625,0.875,3,6,1.375,0.02500000000000001,20.428571428571427,0.48767569769810554,0.45121205948258303,0.06111224281931147,0.0
5245,0,379.12,45,0,81,46.0,1,135.0,135.0,0.0,1,1,2.0,0.09999999999999998,46.0,0.0,1.0,0.0,0.0
3210,0,67.4,39,1,622,142.0,1,24.0,24.0,0.0,1,1,1.0,0.0,142.0,1.0,0.0,0.0,0.0
4975,0,906.0,36,0,363,42.0,5,264.15,52.83,0.6,2,4,1.2,0.13000000000000003,49.5,0.0,0.6255915199697142,0.3744084800302859,0.0
5450,0,1140.55,34,1,644,2.0,10,619.5,61.95,0.5,3,7,1.9,0.06999999999999999,37.666666666666664,0.0516545601291364,0.5770782889426957,0.37126715092816787,0.0
5505,0,485.0,29,0,778,8.0,3,264.0,88.0,0.3333333333333333,3,3,1.3333333333333333,0.05000000000000001,180.0,0.45075757575757575,0.20833333333333334,0.3409090909090909,0.0
5604,0,313.0,47,0,130,97.0,1,135.0,135.0,1.0,1,1,3.0,0.0,97.0,0.0,1.0,0.0,0.0
3130,0,1847.95,45,1,294,8.0,12,734.5,61.208333333333336,0.9166666666666666,3,8,1.5,0.05416666666666666,20.181818181818183,0.3342409802586794,0.5384615384615384,0.12729748127978216,0.0
5715,0,114.85,28,0,276,36.0,2,110.4,55.2,1.0,1,2,2.0,0.04999999999999999,67.0,0.0,0.0,1.0,0.0
4112,0,400.75,36,0,335,106.0,4,183.3,45.825,0.5,3,4,1.25,0.0625,40.333333333333336,0.22258592471358427,0.613747954173486,0.1636661211129296,0.0
4206,0,107.2,30,0,605,350.0,1,60.75,60.75,1.0,1,1,3.0,0.09999999999999998,350.0,1.0,0.0,0.0,0.0
3691,0,114.75,57,0,684,26.0,3,290.0,96.66666666666667,1.0,1,3,2.0,0.0,178.5,0.0,1.0,0.0,0.0
4168,0,1340.75,23,0,78,3.0,5,299.0,59.8,1.0,3,4,1.4,0.0,15.0,0.3210702341137124,0.5852842809364549,0.09364548494983277,0.0
4797,0,339.0,37,0,514,33.0,6,368.0,61.333333333333336,0.8333333333333334,3,5,2.0,0.09999999999999999,46.8,0.05502717391304348,0.7819293478260869,0.16304347826086957,0.0
4627,0,2700.5,51,1,69,40.0,5,286.5,57.3,0.6,3,5,1.4,0.07999999999999999,5.0,0.07853403141361257,0.7260034904013961,0.19546247818499127,0.0
4375,0,576.5,18,1,799,99.0,3,385.5,128.5,1.0,2,2,1.6666666666666667,0.06666666666666665,70.0,0.0,0.7198443579766537,0.0,0.2801556420233463
5306,0,347.35,27,1,212,24.0,5,462.0,92.4,0.6,3,4,1.6,0.0,35.5,0.06926406926406926,0.670995670995671,0.0,0.2597402597402597
2797,0,1924.1,44,1,447,16.0,4,198.0,49.5,0.75,2,4,1.0,0.0,105.66666666666667,0.0,0.40404040404040403,0.5959595959595959,0.0
3379,0,2791.95,31,0,474,6.0,36,3640.12,101.11444444444444,0.6388888888888888,4,16,1.8611111111111112,0.0458395061728395,10.114285714285714,0.13519334527433163,0.3747129215520368,0.22334428535323012,0.26674944782040155
4541,0,2075.15,30,0,589,44.0,12,829.35,69.1125,0.6666666666666666,4,10,1.75,0.05833333333333334,28.818181818181817,0.1544583107252668,0.3222403086754687,0.21583167540845238,0.30746970519081207
5509,0,704.38,31,1,920,28.0,14,1054.95,75.35357142857143,0.5,3,10,1.5714285714285714,0.10357142857142856,26.692307692307693,0.14000663538556327,0.7874780795298355,0.07251528508460116,0.0
3583,0,196.8,36,0,351,50.0,1,64.0,64.0,1.0,1,1,2.0,0.0,50.0,1.0,0.0,0.0,0.0
2324,0,1245.95,23,1,519,50.0,11,820.0,74.54545454545455,0.5454545454545454,3,9,1.4545454545454546,0.0,29.2,0.18292682926829268,0.4878048780487805,0.32926829268292684,0.0
2803,0,528.75,43,0,312,40.0,7,562.7,80.38571428571429,0.5714285714285714,4,7,1.2857142857142858,0.05000000000000001,29.833333333333332,0.07410698418340146,0.16882886084947574,0.21325750844144303,0.5438066465256797
5550,0,22.4,52,1,614,280.0,3,193.25,64.41666666666667,1.0,2,3,1.6666666666666667,0.05000000000000001,48.5,0.1979301423027167,0.8020698576972833,0.0,0.0
4224,0,1319.55,25,1,132,23.0,2,85.0,42.5,0.0,2,2,1.5,0.0,72.0,0.0,0.29411764705882354,0.7058823529411765,0.0
5504,0,1311.0,19,1,441,13.0,4,162.0,40.5,0.75,2,2,1.5,0.024999999999999994,99.66666666666667,0.0,0.46296296296296297,0.5370370370370371,0.0
4315,0,697.6,40,0,188,7.0,5,266.0,53.2,0.6,2,4,1.4,0.019999999999999997,44.75,0.0,0.5827067669172933,0.41729323308270677,0.0
2154,0,576.25,26,0,449,38.0,12,1428.5,119.04166666666667,0.5833333333333334,4,8,1.9166666666666667,0.05833333333333332,27.363636363636363,0.07175358767938397,0.6510325516275813,0.2016100805040252,0.07560378018900946
5244,0,474.0,35,1,320,127.0,3,135.0,45.0,0.6666666666666666,1,3,1.0,0.0,90.5,0.0,1.0,0.0,0.0
4941,0,1135.75,28,0,909,23.0,10,717.0,71.7,0.6,4,6,1.2,0.019999999999999997,35.888888888888886,0.22873082287308227,0.39748953974895396,0.04184100418410042,0.3319386331938633
2713,0,1020.12,25,1,170,4.0,7,529.0,75.57142857142857,0.8571428571428571,3,5,1.4285714285714286,0.0,27.5,0.12098298676748583,0.3686200378071834,0.5103969754253308,0.0
5458,0,895.5799999999999,50,1,596,19.0,4,405.6,101.4,0.75,2,4,2.0,0.0625,114.0,0.7287968441814596,0.27120315581854043,0.0,0.0
4681,0,1297.1,28,1,399,75.0,6,629.38,104.89666666666666,1.0,3,6,1.3333333333333333,0.024962962962962965,56.0,0.2722997235374495,0.293940068003432,0.0,0.4337602084591185
4879,0,220.0,38,1,589,81.0,2,192.0,96.0,1.0,2,2,2.0,0.04999999999999999,203.0,0.0,0.84375,0.15625,0.0
5376,0,535.0,35,1,865,95.0,3,144.3,48.1,1.0,2,3,1.0,0.08333333333333333,77.5,0.43866943866943864,0.0,0.5613305613305613,0.0
2117,0,688.1,24,0,895,111.0,5,428.0,85.6,0.8,3,4,1.4,0.0,40.5,0.0,0.735981308411215,0.06542056074766354,0.1985981308411215
4491,0,916.28,34,0,603,73.0,6,553.25,92.20833333333333,0.6666666666666666,2,4,1.6666666666666667,0.05833333333333333,57.2,0.0,0.8373248983280615,0.16267510167193855,0.0
3443,0,112.0,32,1,474,170.0,1,64.12,64.12,1.0,1,1,3.0,0.05007407407407405,170.0,1.0,0.0,0.0,0.0
2007,0,424.0,49,0,704,235.0,1,21.25,21.25,0.0,1,1,1.0,0.15000000000000002,235.0,0.0,1.0,0.0,0.0
3144,0,1156.9,35,0,602,85.0,11,1069.9,97.26363636363637,0.7272727272727273,4,9,2.090909090909091,0.05454545454545454,29.9,0.16076268810169173,0.42060005608000745,0.18029722403962986,0.23834003177867089
4048,0,3076.38,39,0,169,0.0,12,1511.75,125.97916666666667,0.75,4,10,1.9166666666666667,0.0375,15.272727272727273,0.07607077889862741,0.38812634364147514,0.2976682652554986,0.23813461220439888
4376,0,602.63,42,1,275,33.0,4,542.0,135.5,0.5,2,3,2.25,0.024999999999999994,74.33333333333333,0.0,0.24907749077490776,0.7509225092250923,0.0
2846,0,200.75,48,0,428,79.0,1,45.6,45.6,1.0,1,1,1.0,0.04999999999999993,79.0,1.0,0.0,0.0,0.0
4341,0,1162.4,43,0,910,210.0,2,214.0,107.0,0.5,2,2,1.5,0.14999999999999997,28.0,0.0,0.24299065420560748,0.7570093457943925,0.0
5073,0,712.25,35,0,548,4.0,9,834.8,92.75555555555555,0.7777777777777778,3,7,2.0,0.022222222222222216,46.0,0.35313847628174416,0.31145184475323434,0.3354096789650216,0.0
2212,0,155.25,56,0,468,30.0,5,401.12,80.224,0.8,4,5,2.0,0.0800148148148148,61.0,0.39918228958915036,0.0498603909054647,0.12714399680893498,0.42381332269644995
3833,0,167.5,52,1,459,144.0,2,73.0,36.5,1.0,2,2,1.0,0.09999999999999998,60.0,0.2465753424657534,0.7534246575342466,0.0,0.0
2592,0,629.75,39,0,572,127.0,3,480.0,160.0,0.6666666666666666,3,3,2.0,0.0,97.0,0.0,0.09375,0.375,0.53125
2344,0,1618.2,48,1,866,48.0,13,1306.15,100.47307692307693,0.6923076923076923,4,11,1.6153846153846154,0.061538461538461535,24.916666666666668,0.11897561535811353,0.23791295027370515,0.13321593997626613,0.5098954943919152
4899,0,586.55,23,1,809,12.0,11,955.0,86.81818181818181,0.5454545454545454,4,8,1.5454545454545454,0.02727272727272728,23.3,0.02356020942408377,0.599476439790576,0.06282722513089005,0.31413612565445026
3898,0,410.0,19,0,757,1.0,2,156.0,78.0,0.5,2,2,2.0,0.0,284.0,0.6153846153846154,0.0,0.38461538461538464,0.0
3197,0,1141.25,32,0,169,39.0,4,201.6,50.4,0.5,2,3,1.75,0.04999999999999999,37.666666666666664,0.6031746031746031,0.39682539682539686,0.0,0.0
5309,0,465.5,34,0,365,6.0,5,465.5,93.1,0.8,3,5,2.0,0.05,59.5,0.44683136412459723,0.11815252416756176,0.43501611170784105,0.0
2545,0,199.6,38,1,477,80.0,2,90.0,45.0,1.0,1,1,2.0,0.09999999999999998,232.0,0.0,1.0,0.0,0.0
5338,0,295.3,39,1,234,9.0,4,333.5,83.375,0.75,3,4,1.75,0.07499999999999998,73.0,0.2098950524737631,0.5022488755622189,0.0,0.28785607196401797
4640,0,1391.12,30,1,186,47.0,4,419.0,104.75,0.75,3,4,2.5,0.037500000000000006,39.333333333333336,0.0,0.4295942720763723,0.2840095465393795,0.2863961813842482
5276,0,3538.63,18,1,515,26.0,33,2108.67,63.89909090909091,0.7878787878787878,4,12,1.6363636363636365,0.05152188552188552,11.5,0.24656299942617857,0.4506395026248773,0.18566205238373001,0.11713544556521409
3296,0,446.5,23,0,325,17.0,7,553.5,79.07142857142857,0.8571428571428571,3,7,1.5714285714285714,0.04285714285714285,51.333333333333336,0.17344173441734417,0.6422764227642277,0.1842818428184282,0.0
5539,0,352.0,31,0,600,18.0,8,707.0,88.375,0.625,3,7,1.625,0.11874999999999998,51.857142857142854,0.41937765205091937,0.18741159830268742,0.3932107496463932,0.0
2886,0,431.7,32,0,245,1.0,2,94.0,47.0,0.5,2,2,1.5,0.0,25.0,0.2553191489361702,0.7446808510638298,0.0,0.0
3992,0,1182.77,18,1,125,23.0,4,195.0,48.75,0.5,2,3,1.25,0.0,14.333333333333334,0.0,0.38461538461538464,0.6153846153846154,0.0
5665,0,228.6,39,1,187,65.0,2,109.0,54.5,0.5,2,2,2.0,0.0,112.0,0.0,0.22935779816513763,0.7706422018348624,0.0
